pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,2023-09-30,87.7,2.55,5.83,"Minter, A.J.",696285,621345,single,hit_into_play,,,,,8.0,"Jacob Young singles on a ground ball to second baseman Ozzie Albies.  Dominic Smith out at home, second baseman Ozzie Albies to catcher Sean Murphy to third baseman Austin Riley.   Ildemaro Vargas to 2nd.",R,R,L,ATL,WSH,X,4.0,ground_ball,1,2,2023,-0.32,0.13,-0.12,2.0,,642086.0,545121.0,2,8,Top,114.89,139.92,,,669221,,,-5.846551756012705,-127.68735335206016,-3.5091538105734394,-2.482160216687081,22.03349037923104,-30.29892419898079,3.27,1.5,13.0,86.1,-7.0,88.8,2535.0,6.6,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,53.9,0.157,0.142,0.9,1.0,1.0,0.0,2.0,70,4,Cutter,5,3,3,5,3,5,3,5,Standard,Standard,281.0,0.069,1.007
FF,2023-09-30,94.7,2.38,5.86,"Minter, A.J.",696285,621345,,foul,,,,,11.0,"Jacob Young singles on a ground ball to second baseman Ozzie Albies.  Dominic Smith out at home, second baseman Ozzie Albies to catcher Sean Murphy to third baseman Austin Riley.   Ildemaro Vargas to 2nd.",R,R,L,ATL,WSH,S,,,1,1,2023,0.31,1.38,-1.04,3.1,,642086.0,545121.0,2,8,Top,,,,,669221,,,-9.6499460474678,-137.5907771758188,-4.625208703588634,5.9765884772734665,29.79215573669209,-13.819960652335167,3.27,1.5,146.0,62.3,62.0,95.2,2408.0,6.6,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,53.9,,,,,,,,70,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,152.0,0.0,-0.11
CH,2023-09-30,86.9,2.72,5.75,"Minter, A.J.",696285,621345,,swinging_strike,,,,,14.0,"Jacob Young singles on a ground ball to second baseman Ozzie Albies.  Dominic Smith out at home, second baseman Ozzie Albies to catcher Sean Murphy to third baseman Austin Riley.   Ildemaro Vargas to 2nd.",R,R,L,ATL,WSH,S,,,1,0,2023,1.33,0.28,1.2,2.34,,642086.0,545121.0,2,8,Top,,,,,669221,,,-6.370583138840684,-126.3935016925756,-2.574145034471686,15.498300068575585,24.42645090538201,-28.860472802630724,3.27,1.5,,,,87.3,1618.0,6.4,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,54.07,,,,,,,,70,2,Changeup,5,3,3,5,3,5,3,5,Standard,Standard,116.0,0.0,-0.071
FC,2023-09-30,88.1,2.67,5.88,"Minter, A.J.",696285,621345,,ball,,,,,12.0,"Jacob Young singles on a ground ball to second baseman Ozzie Albies.  Dominic Smith out at home, second baseman Ozzie Albies to catcher Sean Murphy to third baseman Austin Riley.   Ildemaro Vargas to 2nd.",R,R,L,ATL,WSH,B,,,0,0,2023,-0.5,0.2,1.15,3.25,,642086.0,545121.0,2,8,Top,,,,,669221,,,-2.669731309550256,-128.45689953621834,-0.8262873258169809,-5.153042381055511,22.08601725697462,-29.93900150942794,3.29,1.57,,,,89.0,2489.0,6.4,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,54.12,,,,,,,,70,1,Cutter,5,3,3,5,3,5,3,5,Standard,Standard,235.0,0.0,0.048
CH,2023-09-30,87.5,2.92,5.75,"Minter, A.J.",545121,621345,single,hit_into_play,,,,,6.0,Ildemaro Vargas singles on a ground ball to center fielder Michael Harris II.   Dominic Smith to 2nd.,R,R,L,ATL,WSH,X,8.0,ground_ball,2,1,2023,1.24,0.18,0.64,2.41,,,642086.0,2,8,Top,108.54,94.29,,,669221,,,-8.01592812773493,-127.27730749648622,-2.348463544112862,15.079251393941991,23.35872248097273,-29.96543194752675,3.23,1.46,18.0,104.3,-7.0,87.6,1692.0,6.2,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,54.33,0.366,0.331,0.9,1.0,1.0,0.0,2.0,69,4,Changeup,5,3,3,5,3,5,3,5,Standard,Strategic,119.0,-0.035,0.296
FF,2023-09-30,95.5,2.52,5.84,"Minter, A.J.",545121,621345,,ball,,,,,14.0,Ildemaro Vargas singles on a ground ball to center fielder Michael Harris II.   Dominic Smith to 2nd.,R,R,L,ATL,WSH,B,,,1,1,2023,0.36,1.46,1.34,2.15,,,642086.0,2,8,Top,,,,,669221,,,-3.9277700824696256,-139.00079424957195,-7.455818744482224,5.575798239678488,29.079955834284807,-11.730759044341454,3.46,1.62,,,,96.3,2382.0,6.6,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,53.89,,,,,,,,69,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Strategic,148.0,0.0,0.031
FC,2023-09-30,87.6,2.79,5.77,"Minter, A.J.",545121,621345,,called_strike,,,,,6.0,Ildemaro Vargas singles on a ground ball to center fielder Michael Harris II.   Dominic Smith to 2nd.,R,R,L,ATL,WSH,S,,,1,0,2023,-0.51,0.24,0.78,2.38,,,642086.0,2,8,Top,,,,,669221,,,-3.823837077129296,-127.72921490667628,-2.654176118472752,-4.971119347588946,23.1195061211255,-29.19836164607565,3.41,1.6,,,,88.5,2392.0,6.4,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,54.05,,,,,,,,69,2,Cutter,5,3,3,5,3,5,3,5,Standard,Strategic,227.0,0.0,-0.042
FF,2023-09-30,95.1,2.56,5.87,"Minter, A.J.",545121,621345,,ball,,,,,12.0,Ildemaro Vargas singles on a ground ball to center fielder Michael Harris II.   Dominic Smith to 2nd.,R,R,L,ATL,WSH,B,,,0,0,2023,0.3,1.3,0.95,2.94,,,642086.0,2,8,Top,,,,,669221,,,-4.919409381558283,-138.43156642285393,-4.993380901556653,4.929544673886797,28.309126687886124,-14.563659676268117,3.43,1.6,,,,95.9,2408.0,6.5,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,53.98,,,,,,,,69,1,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Strategic,153.0,0.0,0.025
CH,2023-09-30,87.3,2.73,5.74,"Minter, A.J.",666198,621345,strikeout,swinging_strike,,,,,14.0,Carter Kieboom strikes out swinging.,R,R,L,ATL,WSH,S,2.0,,1,2,2023,1.26,0.29,1.02,1.77,,,642086.0,1,8,Top,,,,,669221,,,-6.708239498475744,-127.08882293141448,-4.06359461298082,15.039131958691604,23.31025129078349,-28.46907712113497,3.44,1.61,,,,87.8,1761.0,6.3,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,54.16,,,0.0,1.0,0.0,0.0,,68,4,Changeup,5,3,3,5,3,5,3,5,Standard,Standard,121.0,0.046,-0.215
CH,2023-09-30,87.2,2.99,5.78,"Minter, A.J.",666198,621345,,swinging_strike,,,,,14.0,Carter Kieboom strikes out swinging.,R,R,L,ATL,WSH,S,,,1,1,2023,1.26,0.18,0.92,2.46,,,642086.0,1,8,Top,,,,,669221,,,-7.558357759083283,-126.79373999120774,-2.2233422778767444,15.15687037875904,24.31404165815164,-29.934933916590644,3.44,1.61,,,,87.3,1622.0,6.3,716369,621345,669221,621566,645277,663586,606115,592696,671739,660670,54.24,,,,,,,,68,3,Changeup,5,3,3,5,3,5,3,5,Standard,Standard,117.0,0.0,-0.065
